genes	logFC.time1h.treatTg	logFC.time2h.treatTg	logFC.time6h.treatTg	logFC.time24h.treatTg	logCPM	F	PValue	FDR
Cdh12	0.961866021686642	3.06579875566506	0.0917209718934794	0.44344143124492	-0.983216257169523	0.984442108510986	0.425091023971134	0.77062650405642
5031426D15Rik	0.53232685109964	4.94350755455312	2.24955242827413	0.77769492940633	-2.04008650448312	0.989170075459938	0.425123413055095	0.77062650405642
Ago4	0.0670828472909382	0.211562123689563	0.570154824351928	0.20067053786909	3.83685616404739	0.991796732664062	0.425129318687213	0.77062650405642
Ephx4	-0.148754501025358	-0.452207646940254	-0.153249425921935	0.0369713340765289	3.02339973610584	0.991580542009024	0.425250009033648	0.770722766301126
Gm24148	-0.639592043659502	0.517347415311069	0.195555840373449	0.809820920526221	1.51134596197277	0.991738247012005	0.42527394868525	0.770722766301126
Ccnjl	0.890879829632842	2.38462978874761	0.940350260144655	-0.0660305834881143	-0.477726831121589	0.983660305918404	0.425367835361752	0.770722766301126
Zfp772	0.309773965089418	-0.215341735236839	0.0832554937515476	0.167827058601392	3.23271835040396	0.991287831469854	0.425396441048282	0.770722766301126
H2-Eb1	2.36605679141259	3.76923095207234	3.31949448870296	0.671768632962737	-1.00021287264616	0.981578327205876	0.425396927827032	0.770722766301126
Gm10033	0.159910106772577	-0.267362311469399	-0.454886522318952	-0.135552300497183	3.11557157809423	0.991271924368215	0.425409218031135	0.770722766301126
Tspan33	0.430146922179325	0.292212020534054	0.598417885050646	0.743764262326052	2.51159975953517	0.991235050827453	0.425445256993845	0.770722766301126
4933416M06Rik	-0.260996862067012	2.50234836615171	4.44685718776961	-1.55406813432579	-2.22011198344697	0.985808660563084	0.42547361931113	0.770722766301126
Znrf2	-0.000897474095981636	-0.0369333260341816	-0.169886174758884	-0.178662276400564	6.05350415093191	0.991018310205791	0.425528524476827	0.770747868456873
Slc38a1	1.28460867957445	1.43356027985901	1.29581946024991	0.896240661261671	1.67710811321459	0.99129414240313	0.425560278177449	0.770747868456873
Ttc9b	0.440941173052339	0.0373097541058206	-0.0848315630265445	-0.250251539163983	2.38092287881641	0.990927591388405	0.425610695346276	0.770773252075099
Npr3	3.10318287100698	2.56326118787074	6.49625702230837	2.47897316624308	-0.201390510842971	0.983541778344417	0.425745893623273	0.77090992777186
5430405H02Rik	0.32176900026034	0.31766651965517	-0.0737325110248601	0.609344705337081	2.07776918188993	0.990686704604222	0.425758982495708	0.77090992777186
Dleu7	4.92498660083301	1.79887090071756	3.62056369278557	1.74076336757508	-1.74318562879278	0.982066330141699	0.425947694640232	0.771158479650559
Ncoa4	-0.0180657311150718	-0.0362991331948115	0.186804462255801	0.183702022750857	5.65475420365716	0.990105369205176	0.426000518336889	0.771158479650559
Ebf2	2.48066026740736	2.9354372787151	5.01959620094957	0.293029740353227	-0.339284047556582	0.983463371855381	0.426005513198857	0.771158479650559
Slc14a1	2.7695509797505	2.06903377935825	8.17915163765258	-0.1280914850888	-0.720770712144707	0.983676368474307	0.426129635249569	0.771275047895456
Oprk1	0.0296108098573036	-0.459233684706541	-0.302142688971585	-0.760612287305544	1.86812787176204	0.990008617607719	0.426143589847397	0.771275047895456
Hoxb8	2.24497562719922	1.08620352690238	4.14469996469999	0.582395600690403	-0.726258843473419	0.980358760513088	0.426246127017288	0.771275047895456
Cacnb1	-0.000968184031832223	-0.14655486905696	-0.104885938030575	-0.291173371693907	5.24337379850542	0.989550943685654	0.426287512248317	0.771275047895456
Lekr1	0.234851039348456	0.633904395833991	0.387665601610049	-0.372367912085862	2.09092008508586	0.989642688733495	0.426295516335992	0.771275047895456
Zcchc9	-0.0690984531086743	0.0706844965063071	0.0142705707346915	0.245612940751806	4.43880850798666	0.989422964251541	0.4263545801677	0.771275047895456
Sh3bp5	0.482014257341777	0.523112491867131	0.757414764247228	0.275287213108899	2.20869686853304	0.989484653929574	0.426364230343166	0.771275047895456
Arih1	-0.0669100134312895	0.00715331211641789	0.169805380687123	-0.017317113406862	7.57710449868852	0.989307570971873	0.426412950058334	0.771275047895456
Klhl38	1.96798446163847	1.9811839325354	0.226422669152102	-0.014060538856257	-0.522929324096629	0.982018192487303	0.426428926591446	0.771275047895456
Slamf8	2.50100132726838	2.79940027685704	8.54595706094308	0.147181771039619	-0.625489053095643	0.981863555075707	0.426434163866634	0.771275047895456
Mpp7	0.00329563240688541	-0.179851806541832	0.239359342017394	0.180661134625818	4.47748551190647	0.989012893032945	0.426566700543447	0.771408919629314
Sox15	0.606934527680916	3.20655128380265	0.0924851061042826	0.581093505361744	-0.309455178192103	0.983676753750419	0.426581044674584	0.771408919629314
Chtf8	-0.0137559220918469	-0.0211626272687926	-0.00865740501038797	0.197730250289613	6.78142805316605	0.988548057444011	0.426806274408347	0.771750303528807
Snai1	2.71498569340052	0.685856085693844	1.21676179238347	1.33232516900739	-0.229457377331376	0.981099330924624	0.426875538992317	0.771809637317336
Tnnt1	2.5050284850285	2.21503655846884	2.09209724192241	0.208469021119516	-0.559773814293821	0.978481838098019	0.426913268065011	0.771811948258925
Iqcc	-0.0522067006201074	0.466971496305064	0.0476851098323048	0.106544325471838	3.41376402803727	0.988131484374	0.427027905775188	0.77189126093371
BC031181	-0.00973280257891213	-0.119885916080043	-0.177256346261495	0.0867851776129602	6.01181828778719	0.988116451529287	0.427030047727283	0.77189126093371
Thbs4	4.61744386442431	2.08927322153353	5.00736156831198	3.51698596815426	-0.0204478260256858	0.982461058674153	0.42718649143596	0.772080363393714
Cndp2	0.0187262221231988	-0.106316770401899	0.104919143298603	0.266492031788159	4.43057192704561	0.98777604720431	0.427207591268572	0.772080363393714
Spesp1	3.14486612345742	3.67207263054357	4.94130218499268	2.78049132361402	-1.17820537816303	0.981626374446146	0.427291364269625	0.772165857049162
Snord58b	-0.0472530161552762	-1.0447563230807	-1.07733305767606	0.762766329158072	-0.617321406527271	0.980988001169901	0.427447126958507	0.772360927138408
Zfp872	6.74101265933484	1.81111883501605	3.24933237291074	-4.16015941775984	-1.77263980958728	0.985861903244336	0.427472263395438	0.772360927138408
Cav1	2.39392846886544	7.87970191589004	5.52670606344179	-0.229730980192678	-1.80069728964721	0.984731375770771	0.427605318760963	0.772424457560327
Nipal4	2.4730447276317	3.49353891703175	4.3365355520998	-0.0625067770753153	-0.737013841033827	0.979027905228827	0.427607989587132	0.772424457560327
Mettl15	-0.257672310486899	0.627111078240535	0.0927599809518195	0.256165065595208	2.47012647615394	0.987059232927585	0.427616864622752	0.772424457560327
Gskip	0.0286982576068083	-0.0676785479261258	0.184748016842524	0.220044266301437	4.37684358918455	0.986805863806036	0.427710789063432	0.772528213565564
Chst14	0.0386030168501388	0.471478525123538	-0.535884996623096	-0.219178461034356	2.12416958709277	0.986270832410399	0.428066162045831	0.773093693845053
Clec2e	2.1790318118218	1.79129772836421	3.98519794339183	3.67804860703532	-1.55965289147545	0.978257572802529	0.428115333600463	0.773093693845053
Fbxw18	5.41656001377009	2.74168418185191	6.76334851031961	1.2885863869358	-1.84555202107432	0.98049719176705	0.428133402003736	0.773093693845053
Begain	1.39826651743857	0.943775278267584	1.37235148140223	0.496568635108991	1.44924193546509	0.986056330571119	0.428302507377374	0.773271703419551
2210406O10Rik	-0.0492626270943253	-0.71717183014538	-1.1321739522788	-0.308409533874278	1.32096600851178	0.985764012001801	0.428306522522609	0.773271703419551
Stau1	-0.0419297219076946	0.0835161372139919	0.164775794578789	0.0385476744524853	6.59668222164642	0.985498330026944	0.428388309729395	0.773271703419551
Capn8	1.48628510952578	2.11216360040861	1.20573406872573	0.447556232071063	0.732091763724745	0.984601375908322	0.428417855688893	0.773271703419551
Olfr1205	-1.52144189612282	6.21548163692842	2.98810444739019	0	-3.03210724408253	0.992190468408951	0.428422746230992	0.773271703419551
Cdc42se1	0.205080342900848	0.293820319321373	0.192362210722267	-0.0245127751451757	5.28962918613619	0.985378120980654	0.428451101564096	0.773271703419551
Akr1b8	0.828585407520119	0.699480082749855	0.0661514551466621	-0.285207943192926	0.937118323406602	0.985493804248263	0.428552761883407	0.773389259364124
Cldn10	3.0426351821735	2.15310670467413	0.17112984028634	-3.77184131182738	-1.93331495501728	0.979425557065301	0.428722966407646	0.773568844331225
Ccdc155	0.22737051663578	0.988992053929739	0.22944584052341	0.564739341203729	2.75800742637805	0.984887312696574	0.428725341845042	0.773568844331225
Cyp2r1	-0.232741097648517	-0.363178582352958	6.06425270168484	4.30744132531808	-2.12263278233621	0.976160765223688	0.428833648899308	0.773698336894508
Kctd19	3.5438547928804	2.38480346213174	3.7283313282457	4.23488930669489	0.014690053643448	0.978134341404915	0.428934580792732	0.773749770961539
Anks1	0.0954801778196072	-0.0547649912279317	0.139765373163216	-0.100687478068148	5.6733886896549	0.984406541083263	0.428956023547122	0.773749770961539
Mrgprb2	-0.798526216283052	6.64372960257728	0.181256095828686	-0.639805193191868	-2.7310454477173	0.985725239878983	0.428979658882884	0.773749770961539
Thoc6	0.309260792141837	-0.134758570701773	0.431166531604256	0.0678816378592493	3.56201377582363	0.984313869183486	0.429008326772857	0.773749770961539
Clrn2	1.00896321996212	2.5608594622479	0.920166212571861	-2.35158523552726	-1.66058800743603	0.975583561765595	0.429189481107768	0.774010567496456
Cit	-0.12210279872634	0.0181309131064272	-0.32790189153162	-0.284846241768926	6.11432913149783	0.983849476372121	0.429245730038265	0.774046081402677
Icam2	1.80090778014236	4.0866813602788	1.47725537433498	0.455549439151386	-1.25846420262226	0.974711627213837	0.429285379172568	0.774051657889803
Rhox4g	6.34483530471277	6.1422873096463	5.63178082760527	-1.26078426558986	-2.50336615780123	0.980091195257622	0.429517120857723	0.774403569230367
Ushbp1	3.57322246152211	3.01509266257463	2.81892383568703	-0.60055038332696	-0.238514025225538	0.975754782157813	0.429608782097475	0.774502882258999
Inpp5a	0.0541899153360514	-0.0388941169927443	0.163414400416627	0.185864799544369	6.22167561916725	0.982610165053892	0.429891007003572	0.774945699156618
Mro	-0.133021328512678	0.144087694958375	-0.0250274658630336	-0.83241413299162	1.48674213204721	0.982626327345936	0.430024782404526	0.77512086001817
Shox2	0.052507799197726	-0.0668426264397584	-0.264289417247303	0.193447008530683	3.50478506916485	0.982254308088859	0.430081683724246	0.775149330185045
Slc43a1	3.40160672268627	2.67514307163529	5.66674624907354	1.27601026618697	-0.129819499126666	0.974350263110382	0.43011379429225	0.775149330185045
Cntn5	0.348515234360041	1.67508375026169	0.504073912294714	-0.167977211805512	0.723604481586987	0.981878005099133	0.430195181388455	0.77515718123661
Lypd8	1.23914783023859	2.57348894772392	1.90780166080017	-0.334611904854885	-0.716653707159616	0.972434341325686	0.430210369673569	0.77515718123661
Paox	0.201853711665077	0.700352237915401	0.376992475652009	0.0223861386683264	2.42372285999532	0.982019889559503	0.430227977420074	0.77515718123661
Tctn3	-0.235977232101567	0.145781065518568	0.025086164668433	0.201203684992801	4.69255331654189	0.981849993851142	0.430287963528307	0.775199297179306
Mettl20	-0.0420980979764509	0.981631096978932	-0.354369282914539	0.581964669330126	0.915972378137858	0.980984038693125	0.430567141504796	0.775627792063176
BC046251	0.743498279387004	2.98201830651459	2.6154954571741	0.617251797510918	-0.959264563990204	0.971577742244837	0.43064954509032	0.775627792063176
Olfr462	2.58662271013197	7.63581098943525	6.33655558499068	-0.362767338545785	-2.31586185007768	0.983364379878116	0.430673635915465	0.775627792063176
Fkbp7	0.401910803887145	1.33224933041965	0.817590552492	0.34732409843669	1.15611740498229	0.981316693072326	0.430678859296097	0.775627792063176
Ccdc88a	-0.105729141167326	-0.149936432849281	0.0591904567037784	0.0580629288651593	7.64801879507829	0.981016275025692	0.430721875321039	0.775627792063176
4933424G06Rik	1.82839514875757	3.20362483047578	1.88883828328482	-0.549432351190068	-1.03927661545435	0.972169529804318	0.430745593977089	0.775627792063176
Rnf39	3.32472331263275	4.85492940507369	2.8450316655449	0.949456548964394	-0.822251162231974	0.971928001094757	0.430826652418038	0.7757024665209
Gzmd	-0.18780175755275	7.63593081386106	5.90705920529293	1.74419674895374	-1.97800476029606	0.975797651183825	0.430860333841141	0.7757024665209
Tcerg1l	1.55898469599783	0.944145811561579	1.37570044830459	0.274926462009156	0.210189324830858	0.979172103073704	0.430897993793196	0.775704312240871
Platr20	-0.259659732985348	1.59685619731306	0.637050383329138	0.13848454052811	-0.2324577885216	0.976918335516945	0.430978672446134	0.775711325306103
Pygm	0.936188320298788	0.44969048115929	1.22322008161175	0.308795164050038	1.97261525550126	0.980589403669386	0.431023100112178	0.775711325306103
Lypla2	0.0606656494947135	-0.173684372305437	-0.0517430615334184	0.0925475363222052	5.79176162696557	0.980421101341678	0.431032836664821	0.775711325306103
Ptdss2	-0.00943622105589914	0.395240470280453	0.331585574114969	0.418108601132624	3.80198836416472	0.980294594637668	0.431101852481177	0.775711325306103
1700011A15Rik	1.88152994027977	2.89455051643845	2.05553932348678	-0.887053220562481	-1.1847239445101	0.970042284674875	0.431120634958632	0.775711325306103
D830030K20Rik	-0.0141236690100185	1.41572440414351	0.66243748395568	0.202335398050394	1.00693776885677	0.980144416666823	0.431121700018996	0.775711325306103
Snhg14	-0.276538935674125	-0.641284053161663	-0.151865940671323	-0.0881938489112385	3.87296026701529	0.980003460375518	0.431253902299122	0.775883263427786
Cbr4	-0.228268033618887	0.333519566836328	-0.195031308636959	0.191028570580725	3.01898086869463	0.979924587998954	0.431304701559277	0.775897206345078
Notch4	1.91763681736579	1.09543447348794	1.873075553004	0.390893326244726	1.9438038769648	0.980068995071787	0.431367461775363	0.775897206345078
Txlna	-0.1052444475695	-0.0619896709783967	0.00141283171934771	-0.189454057039021	7.52447604865293	0.979771973624335	0.431371583691993	0.775897206345078
Erbb4	0.703579365148507	2.21672160911019	2.09011736399289	0.300364504005847	-0.584913562817127	0.970907501868796	0.431412990595145	0.77590577277343
Ctrb1	2.86611538417099	1.39730643263215	7.73374632881714	1.81305418710032	-0.920334008459146	0.971835454618988	0.431560634339902	0.776053615875553
Dnajb6	-0.0904943135390639	0.0697977483073015	-0.141975782409507	0.0613123470963752	6.24741681620253	0.979395489273807	0.431568495651961	0.776053615875553
Olfr866	-0.918609003598194	-3.12208583826399	0.25279033278069	-2.73901408394784	-1.7133786833762	0.970511053218211	0.431710338131836	0.776242756420133
Foxk2	-0.0479487135909069	-0.042035933942205	0.163514088027593	-0.032688935303978	7.86974297728469	0.97885490179981	0.43185092313473	0.776429604012463
BC080695	0.72599665023072	1.9189024084985	3.89439768284881	3.45223253031867	-2.05894760169057	0.973493715479684	0.431931337427837	0.776508247469606
Hdhd2	-0.0761441587424075	0.0532632514251052	-0.1551450176217	0.209444093842868	4.70260319823895	0.978483515267818	0.432046154695653	0.776648720564204
Pdcd5	-0.18931986018764	-0.197422369064278	-0.137777530964025	0.1481502839166	4.3156693926689	0.97824130976255	0.432173563026059	0.776713720631889
Msh3	-0.234304681024817	-0.0186597816264596	0.120714488253868	0.0618151847558993	5.21292384868936	0.978134984618577	0.432228019328862	0.776713720631889
Smkr-ps	1.93957243072823	7.60933282030123	1.20185897323758	3.37854706377162	-2.01501010976309	0.97313931174205	0.432230350744298	0.776713720631889
C2cd4d	8.1165644083657	3.84555204917107	2.30326301928786	-0.229657176981804	-1.28343845205278	0.97357945751057	0.432260948308599	0.776713720631889
Ddr1	0.0530531135903048	-0.144394877738157	0.0441581823852983	0.0908194382702478	7.54616542891441	0.977992558704766	0.432302072403939	0.776713720631889
Thrsp	0.026534834114953	2.29915216365869	0.971782105020493	0.543782006323	-0.554423797042434	0.971228112939972	0.432302408503203	0.776713720631889
Bpi	2.01964055159586	2.70318649028066	3.66771660540728	2.07789460283794	0.100861499428483	0.96965708164142	0.432459464372363	0.776869158411655
Tcl1b1	6.78420054645449	5.27273955854035	6.93624646052013	1.74419674895374	-1.66163529051683	0.976390035862524	0.432462301416746	0.776869158411655
Chaf1a	-0.0737604036744391	0.0910159674387696	0.208723007631797	-0.121778381630928	6.01649762873753	0.97745951568336	0.432581361148385	0.776970373550072
Catip	2.54071176452579	2.95541391073958	2.55164929234645	0.609919619969719	-0.516985615460144	0.967450544609943	0.432592034277028	0.776970373550072
Morn5	0.738538819394838	0.157548015401797	-0.345366657582455	-1.02593778303145	0.0156169058085834	0.975045728465845	0.432632951024366	0.776977956318059
Nipa2	-0.0535632795742595	0.0116377207796555	-0.0770424712400681	0.164540520798808	6.29014158209525	0.977175412511559	0.432730078662959	0.777036854862388
Tekt4	1.88550584401774	0.804275993605486	1.70316949926347	-0.10595006507293	-0.0759327855049688	0.970526759759649	0.432790925824104	0.777036854862388
Clybl	0.064292569692294	-0.232195982255722	-0.14442293979997	-0.39377273642489	3.8981363535053	0.977052142926635	0.432797409677237	0.777036854862388
Lpin3	0.102129931162053	0.395572799966847	0.349804306755078	0.59933576022827	3.44679461388294	0.977028525188398	0.432812537368802	0.777036854862388
Ttll3	-0.033126516791642	-0.0299579129958905	0.518763246089724	0.497858918723987	3.3882061858801	0.976912520662439	0.432873406234547	0.77708024617298
Hmcn1	1.19190863180775	1.23298859716186	1.52160457771367	0.201654742939356	1.74142398200653	0.977178246188774	0.432910403723893	0.777080780641719
Timm13	0.105211843211016	-0.175030660213807	-0.2015645544208	0.151247051122709	3.84427707539791	0.976374877909371	0.433152571238376	0.777282770140777
Ctdnep1	0.00896023289304678	-0.0342848029407462	0.180148002603471	0.206130558719854	6.36138724641973	0.976368633234676	0.433152808232166	0.777282770140777
Chmp6	0.0343174721092309	0.0010482919748253	0.0868006677017055	0.287972285105497	4.19026254760941	0.976368329654501	0.433154689318587	0.777282770140777
Cxcl14	3.1196294001833	3.16713469088337	7.35982533340399	-0.340532641186903	-1.1967597771264	0.970658920363959	0.433183582613611	0.777282770140777
Ccbe1	1.41041130305553	0.543202533874922	2.91517048576794	-0.053482154958882	0.155397616529469	0.970048090979646	0.433206478248385	0.777282770140777
Cygb	0.626171707093982	0.860988926050967	0.340711471008442	0.192535320596962	2.08443346034006	0.976307799378859	0.433245176704115	0.777286338886031
Man2c1os	0.5006057890383	-0.110410239427331	-0.674242291143276	0.616981977937316	0.874432351408745	0.976030041615203	0.43334669028693	0.777402594267173
Psmd1	-0.0632475722652985	-0.0505919120247134	0.000513163176266615	0.157591001273217	7.79025057286608	0.975822446521228	0.4334390575262	0.77750242325142
P2ry2	2.33412949913206	2.83866272585245	5.91182071472797	0.758237809272372	-0.55073903645912	0.967557130729012	0.433509328510282	0.777528241590329
Noxo1	-0.207855730933649	-0.288376095890999	-0.378019771184899	-0.728116161606242	2.63556677612107	0.975703196337373	0.4335268924254	0.777528241590329
5330434G04Rik	-0.289474304289763	-0.498981467344144	-0.148058257437717	0.0286205731753148	5.14759726105275	0.975565442286024	0.433574436570909	0.777547651389212
Htr3b	4.08847218288728	3.93733955906642	7.3896857871531	4.46923073732259	-1.48376330399561	0.971892183054508	0.433656327166152	0.777556718077265
4933440M02Rik	0.667076119937169	-0.262217070234298	-0.763510964509343	-1.85804723940831	-0.168288268110099	0.970449932267115	0.433684325558007	0.777556718077265
Prrx2	4.35133389643678	2.50755944517293	4.34577156828466	2.48385289777606	-0.913669145475494	0.969816655787361	0.433689659039034	0.777556718077265
Kcng2	2.8130128731148	1.61242337437733	2.28849395560706	-1.09821419885138	-0.675429488121472	0.968267832940589	0.433824389880813	0.777658702784583
Sfxn4	-0.473809444817328	0.705941848224777	-0.132998053213977	0.211896918064946	2.35056942413519	0.975179909875016	0.433825241037203	0.777658702784583
Hsd11b1	1.37899521092568	2.83195212146807	0.659465077800693	-0.811702013548918	-1.51859097478516	0.96411840004436	0.433856723150764	0.777658702784583
Dupd1	2.32282510556815	3.18483094968873	5.63643843651878	0.461981621433749	-1.03808447943315	0.966549145139721	0.433938348729134	0.777680190262149
Krt4	4.19731265997285	3.62970063784017	7.42154845145211	-2.23489018820689	-1.05515382442643	0.971166241713211	0.433969231689675	0.777680190262149
Slc44a5	1.52304204767113	2.38444199214022	3.9377318120621	1.53368800065105	-0.340482697779229	0.966925701219209	0.433978895255387	0.777680190262149
Psors1c2	1.02019840167732	2.43000073432559	0.903443521604399	0.117520789338994	-0.0888409793991533	0.970708036000595	0.434023557650381	0.777694407183649
Rnf225	0.214408928466902	0.747409889900416	0.733041305097685	0.920412695780186	2.30657301328882	0.974637873494168	0.434102762820751	0.777717299582607
Shroom1	1.20236049585749	3.06074262666302	2.48441144364821	0.909354033112115	0.119828324777094	0.968364277184415	0.434109793320432	0.777717299582607
Ephb1	2.65238859436764	3.90827555964406	4.0288716737872	1.74087426045154	-0.0437463303872835	0.966444601465728	0.434163385911722	0.777747507046937
Sh3bgrl3	-0.125054753845628	-0.401400455004874	-0.337362840545134	-0.155181913669976	3.73229406387304	0.974356205379099	0.434212707216337	0.777769097610718
Ggt1	2.35782528600899	2.56877614501818	2.59959756430798	0.726895668690528	0.197205784928538	0.967497672445708	0.434248902992062	0.777769097610718
Lhfpl3	4.32827612090801	3.5449458768747	1.30292755943485	2.01698870610028	-1.41307338333377	0.965903044346622	0.434311222114506	0.777801533390733
Ppox	-0.399433413113605	-0.0211223431694366	-0.0271242601219062	0.24963948550801	4.8955587538346	0.974106700000042	0.434340480344386	0.777801533390733
Muc5ac	4.45779021366969	3.29136238522818	4.93732724059576	1.06455847435886	0.974702812874479	0.965631089930118	0.43445986766533	0.777898129187785
4930505A04Rik	0.600212776386596	2.19285143307576	1.10383478337282	-0.485384048759069	-0.909886196395594	0.966772928733151	0.434467898166371	0.777898129187785
Nupl1	-0.0110225274564317	-0.191810824471716	0.112181216738552	0.00835800802125854	6.70619094397048	0.973707653514385	0.434549481345521	0.777978415321727
Artn	1.85934992166649	1.94053374243941	0.889972502741415	1.9037106020495	0.343436667208597	0.970906186523347	0.43462439216573	0.777985109453066
Nedd4	-0.055389565333826	-0.107350075776827	-0.256473189621315	-0.148483627521607	9.97336735610395	0.973560552623877	0.434626705380198	0.777985109453066
4930581F22Rik	-0.190256598380201	1.00799922873334	0.00355502160347078	0.0420206968264233	1.34362687842015	0.973636704086158	0.434741487896413	0.778083441425193
Gpr156	2.83791729918836	2.05873925013584	1.90225583767532	0.587609883700278	0.0932331931423604	0.968120584985519	0.434755133442026	0.778083441425193
Mir30e	1.48919824580079	4.14218077277924	0.787223920833949	-0.367273453787048	-2.15629434580975	0.963077816495302	0.434918432620742	0.77824092858165
Rlbp1	2.8663110778637	3.44734637397491	3.81991499803319	0.799141839799142	-0.716431673875031	0.964139936732427	0.434943522981821	0.77824092858165
Kif1c	0.103192177035094	0.30844442310446	0.275064246547175	0.241284934682486	4.79992199078885	0.972940745214606	0.434953393257544	0.77824092858165
Pank4	-0.261745901793799	-0.0936577516822456	-0.142602102729037	0.158553042455579	5.2867969495011	0.972853307116763	0.434999074793917	0.778247743828744
Nup155	-0.19961854493385	-0.137669997366699	0.100120021144161	0.0115049952717043	7.07880647894497	0.972722602365825	0.435067406957725	0.778247743828744
Mettl10	-0.111876126690531	0.00702236629645561	-0.202278927742798	0.224846137701052	3.51964384599407	0.972662333219739	0.435103985016831	0.778247743828744
Postn	2.08556178183183	5.29993421949432	2.63282898948054	0.146073317865713	-1.43212204970043	0.966286883039955	0.435109055733996	0.778247743828744
Gm11733	0.679108435104453	-0.170572557378081	1.66565708854468	-0.151519337147021	-0.376114392053628	0.967107112769192	0.435140976631175	0.778247743828744
9630001P10Rik	1.61341169048592	1.09284372073866	-0.0794895357914845	-0.622957895776559	-0.525102681407156	0.965776617093764	0.435178483782048	0.778249089155497
Ankrd13c	0.0618781341958762	-0.005941279621217	-0.0893309757011278	0.153783866226328	6.73960001969205	0.972317493186481	0.43528062561507	0.778320357534572
Kcnj10	1.18546634814481	1.30829483204335	0.789221850279975	0.257591795546439	1.34389468567754	0.97262883259049	0.435315166451365	0.778320357534572
Mlana	1.32829906893143	4.940483451732	5.41314546842813	0.380726817408083	-2.1176111429824	0.966604551553026	0.43532861029007	0.778320357534572
Syt12	0.681255698298056	0.668887013153398	0.196015103318552	0.887441056531832	1.46536155445643	0.972345391756859	0.435414449878818	0.778399609978961
Popdc2	2.23044157774406	0.152247625798354	1.93549269416322	0.666296084914097	-0.482804574398557	0.962992246164902	0.435500928340833	0.778399609978961
Kcnd2	-0.0418077335716453	0.0134875559196361	0.211748350235906	-0.309609097612609	3.97432671779451	0.971872984599038	0.435516977179851	0.778399609978961
Aox4	2.33555923457342	2.45576154082441	3.39768206075158	-0.30514762153664	-0.284035097543326	0.963027211923034	0.435519985804323	0.778399609978961
Micall2	1.21482289185859	0.309446843601291	1.00901080419785	1.01745553503971	1.63352554856793	0.971878145816817	0.435665344182237	0.778490012728274
Pnmal1	-0.0825273369039505	0.0623458543649905	-0.0607521935663164	-0.208255683669797	5.60263482586133	0.971520899813428	0.435700276377287	0.778490012728274
Tnfrsf14	0.0960617882938359	1.19397224533057	0.261448510907861	0.08736625607855	1.51076125315012	0.971745356452998	0.435713643418144	0.778490012728274
Hdac10	0.0436893037041748	0.0436007163901479	-0.149784023235577	0.41974298250157	3.42011556073541	0.971493425904233	0.435719978343933	0.778490012728274
Lhx5	1.62253026008595	1.47108931847852	2.75697680325071	0.362002961527557	0.31942438337848	0.968058571952903	0.43581604162336	0.778490012728274
Wdhd1	-0.217967309560453	0.0159696714531154	0.179082877123425	-0.0118429967134295	6.93384953153468	0.971278014814679	0.435827930420206	0.778490012728274
Fbxo17	0.234644631174425	-0.0857051711649705	0.429634249649139	0.339979124662735	2.87146992598585	0.971302689788907	0.435827930994662	0.778490012728274
Amh	-0.119165921641716	1.33394144765801	0.158206229613854	0.506206700042847	1.32239382307605	0.971370306325201	0.43587332690022	0.778505425878132
Mansc4	5.43183621170547	0.284664632576147	2.2615541168457	0.994538294900636	-1.58353895063124	0.970478953198259	0.436073603266108	0.778755080225503
Qars	-0.116451820364031	-0.039722227259232	-0.224629604723774	0.0500490474687756	5.82886678589818	0.970787470516716	0.436086662238301	0.778755080225503
Theg	4.74338506898588	2.25546827532539	7.84901657882926	-0.912742281815191	-0.823949179445219	0.970799278492916	0.43625930866227	0.778997689459851
Rdh12	-0.0102546047670324	0.886219798135807	0.483096143182163	0.497365610880845	2.32254540043334	0.970376702560053	0.436346760507721	0.779088144615101
Xylt2	-0.0035514973248872	-0.329138287288905	-0.226966009787189	-0.0615449568238971	3.96267405046802	0.970147797594816	0.436426291718557	0.779125955973991
Ptpro	2.4788082631404	2.78118585638704	8.65059306111011	2.92095473708645	0.113939198367234	0.965205818480312	0.436441530358341	0.779125955973991
Dspp	5.36942298244474	2.17116347844951	6.13676983748924	-3.23875463374517	-1.78273731260751	0.969178452352231	0.436496358492834	0.779158143207492
Taf10	0.0935773023993075	-0.151966175081557	-0.0992264354578907	0.121718886933324	5.72275358558183	0.96983690041383	0.436587947096522	0.779255937943332
Vmn2r87	1.9883195247678	1.74537372097389	0.203128339791592	-4.46586847732755	-2.16645294988643	0.961722229954474	0.436660559158713	0.779319848249038
Slc26a9	3.91104206056604	3.1879420139148	8.59847452635747	4.08277525323438	-0.255531508606609	0.963394484147224	0.436854118198939	0.779599586914819
5730435O14Rik	0.971254879144834	0.996983636049431	4.5215204457386	-0.520724464360686	-2.14535530870563	0.962827256656254	0.436922502905173	0.779603624530659
Eva1c	0.270047296933022	-0.163293875784847	-0.156046856277666	-0.568380181373129	2.11850224786089	0.969303516899095	0.436930018527691	0.779603624530659
Guca1a	1.07911002809162	-0.601945173739453	0.0831826049252593	0.523289684807931	0.524487299027113	0.96845378672784	0.436967110850514	0.779604112331377
Prpsap1	-0.0680435821414251	0.0341648727076473	-0.0117714490235379	0.168483830526541	5.92849825300514	0.968965920931513	0.43704759148747	0.779682003720254
Fance	0.196240715066434	0.223537870491929	0.481265824321641	-0.0511392426162614	3.63537881858695	0.968694365111677	0.437194655990833	0.779857357584629
